FROM,Cap,Role,TO,Distance
52,2.67,class Agent.Member,332,1
52,2.67,class Agent.Member,20,1
99,3.33,class Agent.Member,323,1
99,3.33,class Agent.Member,375,1
298,3.33,class Agent.Member,123,2
106,4.00,class Agent.Member,144,1
106,4.00,class Agent.Member,166,1
191,4.00,class Agent.Member,412,2
191,4.00,class Agent.Member,147,1
94,3.67,class Agent.Member,58,1
391,3.67,class Agent.Member,354,2
391,3.67,class Agent.Member,239,2
391,3.67,class Agent.Member,85,1
185,3.67,class Agent.Member,254,1
185,3.67,class Agent.Member,390,2
185,3.67,class Agent.Member,53,1
314,2.33,class Agent.Member,490,2
67,2.33,class Agent.Member,493,2
67,2.33,class Agent.Member,125,1
32,3.00,class Agent.Member,273,1
32,3.00,class Agent.Member,58,2
233,3.67,class Agent.Member,62,1
233,3.67,class Agent.Member,73,1
464,3.67,class Agent.Member,210,1
458,4.33,class Agent.Member,336,1
458,4.33,class Agent.Member,248,1
241,2.00,class Agent.Member,442,1
241,2.00,class Agent.Member,78,1
241,2.00,class Agent.Member,450,1
111,2.67,class Agent.Member,355,1
111,2.67,class Agent.Member,196,1
475,3.33,class Agent.Member,123,1
319,3.00,class Agent.Member,449,2
279,3.33,class Agent.Member,342,1
279,3.33,class Agent.Member,490,1
279,3.33,class Agent.Member,305,1
169,3.67,class Agent.Member,96,1
169,3.67,class Agent.Member,192,1
401,2.67,class Agent.Member,254,1
401,2.67,class Agent.Member,425,1
23,2.67,class Agent.Member,390,1
23,2.67,class Agent.Member,270,1
496,2.00,class Agent.Member,257,2
496,2.00,class Agent.Member,493,1
378,2.67,class Agent.Member,206,1
378,2.67,class Agent.Member,103,2
378,2.67,class Agent.Member,433,1
320,2.67,class Agent.Member,4,1
174,3.33,class Agent.Member,257,2
174,3.33,class Agent.Member,202,2
174,3.33,class Agent.Member,251,1
158,3.33,class Agent.Member,357,1
348,3.33,class Agent.Member,41,1
379,3.33,class Agent.Member,41,1
229,3.33,class Agent.Member,340,1
229,3.33,class Agent.Member,78,1
97,3.33,class Agent.Member,305,1
97,3.33,class Agent.Member,45,1
98,4.00,class Agent.Member,308,2
439,3.33,class Agent.Member,96,1
439,3.33,class Agent.Member,248,1
39,3.67,class Agent.Member,342,1
39,3.67,class Agent.Member,112,2
39,3.67,class Agent.Member,257,1
476,4.00,class Agent.Member,367,2
476,4.00,class Agent.Member,118,2
487,2.00,class Agent.Member,481,2
220,1.67,class Agent.Member,292,1
172,3.67,class Agent.Member,429,1
172,3.67,class Agent.Member,176,1
172,3.67,class Agent.Member,433,1
301,2.33,class Agent.Member,59,1
301,2.33,class Agent.Member,45,1
148,4.67,class Agent.Member,442,1
148,4.67,class Agent.Member,151,1
148,4.67,class Agent.Member,435,1
345,2.67,class Agent.Member,454,1
345,2.67,class Agent.Member,462,2
7,3.00,class Agent.Member,481,1
438,4.00,class Agent.Member,447,1
494,3.33,class Agent.Member,167,1
160,3.67,class Agent.Member,321,1
160,3.67,class Agent.Member,327,2
160,3.67,class Agent.Member,248,1
386,4.00,class Agent.Member,167,1
384,3.33,class Agent.Member,484,2
126,3.33,class Agent.Member,196,1
126,3.33,class Agent.Member,114,1
465,2.33,class Agent.Member,176,1
465,2.33,class Agent.Member,336,2
317,2.00,class Agent.Member,176,1
317,2.00,class Agent.Member,42,1
479,2.33,class Agent.Member,53,1
479,2.33,class Agent.Member,251,2
237,3.33,class Agent.Member,260,2
237,3.33,class Agent.Member,114,1
250,2.67,class Agent.Member,147,1
211,3.00,class Agent.Member,288,2
211,3.00,class Agent.Member,409,1
338,3.00,class Agent.Member,443,1
201,2.33,class Agent.Member,272,2
225,3.67,class Agent.Member,308,1
417,3.33,class Agent.Member,83,1
247,3.00,class Agent.Member,254,1
247,3.00,class Agent.Member,125,1
368,4.00,class Agent.Member,356,2
368,4.00,class Agent.Member,118,1
397,3.33,class Agent.Member,323,1
397,3.33,class Agent.Member,473,1
68,2.00,class Agent.Member,323,2
245,4.00,class Agent.Member,343,1
245,4.00,class Agent.Member,103,2
27,2.33,class Agent.Member,33,2
27,2.33,class Agent.Member,447,1
180,4.00,class Agent.Member,41,1
180,4.00,class Agent.Member,334,1
139,2.33,class Agent.Member,202,1
261,4.00,class Agent.Member,239,1
203,3.33,class Agent.Member,276,2
203,3.33,class Agent.Member,16,2
227,3.67,class Agent.Member,10,1
227,3.67,class Agent.Member,53,2
227,3.67,class Agent.Member,418,1
440,1.33,class Agent.Member,18,1
349,3.00,class Agent.Member,167,2
349,3.00,class Agent.Member,412,1
349,3.00,class Agent.Member,292,1
467,2.67,class Agent.Member,296,2
467,2.67,class Agent.Member,42,2
110,2.33,class Agent.Member,390,1
265,2.00,class Agent.Member,273,1
394,3.67,class Agent.Member,353,1
283,2.67,class Agent.Member,484,1
124,2.67,class Agent.Member,425,2
63,2.33,class Agent.Member,112,1
249,4.33,class Agent.Member,454,2
249,4.33,class Agent.Member,92,2
222,2.33,class Agent.Member,260,1
183,1.67,class Agent.Member,112,1
183,1.67,class Agent.Member,447,2
178,3.00,class Agent.Member,292,2
482,2.33,class Agent.Member,4,1
482,2.33,class Agent.Member,418,2
482,2.33,class Agent.Member,356,1
77,3.67,class Agent.Member,117,1
77,3.67,class Agent.Member,419,1
295,2.67,class Agent.Member,342,2
295,2.67,class Agent.Member,493,2
295,2.67,class Agent.Member,50,1
5,3.67,class Agent.Member,429,1
329,3.33,class Agent.Member,192,1
329,3.33,class Agent.Member,409,1
138,3.00,class Agent.Member,296,1
43,3.33,class Agent.Member,88,1
43,3.33,class Agent.Member,62,2
405,4.00,class Agent.Member,260,2
405,4.00,class Agent.Member,125,1
105,3.00,class Agent.Member,367,1
105,3.00,class Agent.Member,125,1
162,3.33,class Agent.Member,334,1
84,3.00,class Agent.Member,367,1
19,3.67,class Agent.Member,270,1
19,3.67,class Agent.Member,256,1
432,3.00,class Agent.Member,112,1
432,3.00,class Agent.Member,419,1
267,3.67,class Agent.Member,296,2
136,2.33,class Agent.Member,236,1
136,2.33,class Agent.Member,484,1
383,3.33,class Agent.Member,355,2
383,3.33,class Agent.Member,20,2
383,3.33,class Agent.Member,16,2
66,2.67,class Agent.Member,336,1
195,1.67,class Agent.Member,490,1
195,1.67,class Agent.Member,118,1
223,4.00,class Agent.Member,4,1
223,4.00,class Agent.Member,202,2
30,2.00,class Agent.Member,435,1
474,3.67,class Agent.Member,254,1
474,3.67,class Agent.Member,92,2
474,3.67,class Agent.Member,166,1
122,3.33,class Agent.Member,85,1
122,3.33,class Agent.Member,116,2
441,3.33,class Agent.Member,117,1
441,3.33,class Agent.Member,354,1
441,3.33,class Agent.Member,144,2
61,2.33,class Agent.Member,103,2
61,2.33,class Agent.Member,308,1
90,3.33,class Agent.Member,85,2
90,3.33,class Agent.Member,251,2
90,3.33,class Agent.Member,143,2
271,3.67,class Agent.Member,151,2
271,3.67,class Agent.Member,192,1
131,5.00,class Agent.Member,147,1
131,5.00,class Agent.Member,308,2
131,5.00,class Agent.Member,85,2
228,2.67,class Agent.Member,73,1
71,2.67,class Agent.Member,176,2
71,2.67,class Agent.Member,210,1
71,2.67,class Agent.Member,375,2
75,4.00,class Agent.Member,83,1
75,4.00,class Agent.Member,484,1
157,3.00,class Agent.Member,418,1
101,4.00,class Agent.Member,123,1
101,4.00,class Agent.Member,144,1
306,3.33,class Agent.Member,108,2
306,3.33,class Agent.Member,462,1
306,3.33,class Agent.Member,248,1
291,2.67,class Agent.Member,321,1
363,4.00,class Agent.Member,41,1
363,4.00,class Agent.Member,323,1
214,3.33,class Agent.Member,108,2
214,3.33,class Agent.Member,143,1
65,3.67,class Agent.Member,210,1
65,3.67,class Agent.Member,239,1
380,4.67,class Agent.Member,260,2
380,4.67,class Agent.Member,176,1
60,3.00,class Agent.Member,254,2
244,3.33,class Agent.Member,342,1
244,3.33,class Agent.Member,103,1
244,3.33,class Agent.Member,18,1
421,3.00,class Agent.Member,254,2
421,3.00,class Agent.Member,18,1
95,3.33,class Agent.Member,108,1
95,3.33,class Agent.Member,151,1
95,3.33,class Agent.Member,192,1
234,4.67,class Agent.Member,437,1
234,4.67,class Agent.Member,334,1
347,2.67,class Agent.Member,454,1
24,4.67,class Agent.Member,343,1
24,4.67,class Agent.Member,132,1
24,4.67,class Agent.Member,151,1
311,3.33,class Agent.Member,206,2
311,3.33,class Agent.Member,50,1
451,2.00,class Agent.Member,144,1
285,2.33,class Agent.Member,288,1
171,2.67,class Agent.Member,62,2
416,2.67,class Agent.Member,20,1
12,4.33,class Agent.Member,147,1
113,3.33,class Agent.Member,53,2
113,3.33,class Agent.Member,450,2
431,4.67,class Agent.Member,236,2
431,4.67,class Agent.Member,45,1
480,4.33,class Agent.Member,83,1
480,4.33,class Agent.Member,296,1
480,4.33,class Agent.Member,433,1
38,3.33,class Agent.Member,327,1
38,3.33,class Agent.Member,419,1
140,3.67,class Agent.Member,354,1
140,3.67,class Agent.Member,493,1
140,3.67,class Agent.Member,256,1
140,3.67,class Agent.Member,42,1
486,2.67,class Agent.Member,85,1
486,2.67,class Agent.Member,144,1
243,3.67,class Agent.Member,332,1
49,3.00,class Agent.Member,402,2
49,3.00,class Agent.Member,425,2
456,3.33,class Agent.Member,59,2
456,3.33,class Agent.Member,449,1
456,3.33,class Agent.Member,153,2
200,3.00,class Agent.Member,367,1
200,3.00,class Agent.Member,478,1
430,4.00,class Agent.Member,332,1
430,4.00,class Agent.Member,10,1
426,3.00,class Agent.Member,53,1
426,3.00,class Agent.Member,144,2
426,3.00,class Agent.Member,409,2
104,3.00,class Agent.Member,50,1
352,3.00,class Agent.Member,132,1
352,3.00,class Agent.Member,78,1
352,3.00,class Agent.Member,288,1
385,2.67,class Agent.Member,167,1
134,3.33,class Agent.Member,33,1
134,3.33,class Agent.Member,42,2
315,1.67,class Agent.Member,336,1
51,3.00,class Agent.Member,292,1
51,3.00,class Agent.Member,333,1
365,3.67,class Agent.Member,308,2
365,3.67,class Agent.Member,356,2
463,2.67,class Agent.Member,437,2
463,2.67,class Agent.Member,20,2
463,2.67,class Agent.Member,447,1
266,2.67,class Agent.Member,41,2
266,2.67,class Agent.Member,343,2
266,2.67,class Agent.Member,166,2
