FROM,Cap,Role,TO,Distance
16,2.00,class Agent.Member,270,1
16,2.00,class Agent.Member,50,1
16,2.00,class Agent.Member,144,1
16,2.00,class Agent.Member,248,1
213,4.00,class Agent.Member,216,2
213,4.00,class Agent.Member,114,2
213,4.00,class Agent.Member,193,1
415,2.33,class Agent.Member,402,1
415,2.33,class Agent.Member,192,1
322,3.67,class Agent.Member,55,1
322,3.67,class Agent.Member,366,1
322,3.67,class Agent.Member,108,1
86,2.00,class Agent.Member,412,1
86,2.00,class Agent.Member,324,1
86,2.00,class Agent.Member,473,1
416,2.67,class Agent.Member,17,1
416,2.67,class Agent.Member,412,1
416,2.67,class Agent.Member,462,1
416,2.67,class Agent.Member,20,1
184,3.33,class Agent.Member,436,2
184,3.33,class Agent.Member,112,1
184,3.33,class Agent.Member,92,1
226,4.33,class Agent.Member,449,1
226,4.33,class Agent.Member,208,1
226,4.33,class Agent.Member,404,1
158,3.33,class Agent.Member,357,1
158,3.33,class Agent.Member,351,1
158,3.33,class Agent.Member,194,1
87,3.00,class Agent.Member,375,2
87,3.00,class Agent.Member,388,1
87,3.00,class Agent.Member,169,1
87,3.00,class Agent.Member,118,1
161,4.33,class Agent.Member,41,1
161,4.33,class Agent.Member,281,1
161,4.33,class Agent.Member,188,1
263,3.33,class Agent.Member,44,1
263,3.33,class Agent.Member,42,1
263,3.33,class Agent.Member,206,1
432,3.00,class Agent.Member,17,1
432,3.00,class Agent.Member,117,1
432,3.00,class Agent.Member,152,1
432,3.00,class Agent.Member,419,1
130,3.33,class Agent.Member,118,1
130,3.33,class Agent.Member,108,1
130,3.33,class Agent.Member,409,1
477,4.00,class Agent.Member,132,1
477,4.00,class Agent.Member,118,1
477,4.00,class Agent.Member,425,1
486,2.67,class Agent.Member,342,1
486,2.67,class Agent.Member,366,1
486,2.67,class Agent.Member,144,1
486,2.67,class Agent.Member,199,1
460,3.33,class Agent.Member,4,2
65,3.67,class Agent.Member,449,1
65,3.67,class Agent.Member,109,1
65,3.67,class Agent.Member,210,1
325,3.33,class Agent.Member,238,1
325,3.33,class Agent.Member,58,1
325,3.33,class Agent.Member,256,1
325,3.33,class Agent.Member,493,1
133,3.67,class Agent.Member,152,1
435,3.33,class Agent.Member,272,1
34,3.00,class Agent.Member,55,1
34,3.00,class Agent.Member,238,1
34,3.00,class Agent.Member,190,1
19,3.67,class Agent.Member,270,1
19,3.67,class Agent.Member,123,1
19,3.67,class Agent.Member,256,1
421,3.00,class Agent.Member,44,1
421,3.00,class Agent.Member,18,1
421,3.00,class Agent.Member,272,1
252,3.67,class Agent.Member,388,1
252,3.67,class Agent.Member,132,1
252,3.67,class Agent.Member,272,1
224,3.67,class Agent.Member,167,1
224,3.67,class Agent.Member,116,1
224,3.67,class Agent.Member,144,1
224,3.67,class Agent.Member,114,1
434,4.33,class Agent.Member,55,1
434,4.33,class Agent.Member,109,1
349,3.00,class Agent.Member,412,1
349,3.00,class Agent.Member,292,1
255,4.00,class Agent.Member,125,1
255,4.00,class Agent.Member,462,2
215,3.33,class Agent.Member,76,1
215,3.33,class Agent.Member,117,1
215,3.33,class Agent.Member,4,1
312,3.33,class Agent.Member,356,1
312,3.33,class Agent.Member,354,1
312,3.33,class Agent.Member,341,1
74,2.33,class Agent.Member,144,1
74,2.33,class Agent.Member,4,1
74,2.33,class Agent.Member,317,1
137,3.00,class Agent.Member,281,1
137,3.00,class Agent.Member,373,1
401,2.67,class Agent.Member,281,1
401,2.67,class Agent.Member,376,2
401,2.67,class Agent.Member,425,1
234,4.67,class Agent.Member,166,1
234,4.67,class Agent.Member,334,1
234,4.67,class Agent.Member,281,1
234,4.67,class Agent.Member,425,1
107,3.00,class Agent.Member,310,1
107,3.00,class Agent.Member,58,1
107,3.00,class Agent.Member,194,1
286,4.33,class Agent.Member,296,1
286,4.33,class Agent.Member,402,1
286,4.33,class Agent.Member,324,1
286,4.33,class Agent.Member,292,1
337,3.33,class Agent.Member,375,1
337,3.33,class Agent.Member,273,1
250,2.67,class Agent.Member,76,1
250,2.67,class Agent.Member,473,1
250,2.67,class Agent.Member,147,1
250,2.67,class Agent.Member,376,1
316,3.00,class Agent.Member,343,1
316,3.00,class Agent.Member,334,1
316,3.00,class Agent.Member,151,1
316,3.00,class Agent.Member,373,1
267,3.67,class Agent.Member,332,1
267,3.67,class Agent.Member,373,1
439,3.33,class Agent.Member,248,1
439,3.33,class Agent.Member,409,1
400,2.67,class Agent.Member,357,1
400,2.67,class Agent.Member,114,1
201,2.33,class Agent.Member,351,1
201,2.33,class Agent.Member,402,1
201,2.33,class Agent.Member,206,1
91,3.00,class Agent.Member,366,1
91,3.00,class Agent.Member,478,2
91,3.00,class Agent.Member,418,1
91,3.00,class Agent.Member,202,1
111,2.67,class Agent.Member,116,1
111,2.67,class Agent.Member,355,1
12,4.33,class Agent.Member,324,1
12,4.33,class Agent.Member,206,1
12,4.33,class Agent.Member,147,1
12,4.33,class Agent.Member,248,1
274,3.67,class Agent.Member,236,1
274,3.67,class Agent.Member,188,2
153,3.33,class Agent.Member,10,1
153,3.33,class Agent.Member,117,1
153,3.33,class Agent.Member,177,1
126,3.33,class Agent.Member,333,1
126,3.33,class Agent.Member,17,2
126,3.33,class Agent.Member,114,1
453,3.67,class Agent.Member,412,1
453,3.67,class Agent.Member,332,1
453,3.67,class Agent.Member,305,1
461,4.00,class Agent.Member,270,1
461,4.00,class Agent.Member,123,1
461,4.00,class Agent.Member,58,2
461,4.00,class Agent.Member,390,1
319,3.00,class Agent.Member,310,1
319,3.00,class Agent.Member,374,1
319,3.00,class Agent.Member,449,2
319,3.00,class Agent.Member,217,1
